time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.963,-0.0051,-0.0138,-0.0042,0.0165
14.983,-0.0047,-0.0164,-0.0066,0.0196
15.003,0.0144,0.006,-0.0086,0.0188
15.023,0.0103,0.0231,-0.011,0.0283
15.043,0.0201,-0.0013,0.0104,0.0248
15.063,0.0179,0.021,-0.0001,0.0279
15.083,0.0232,0.0118,0.0075,0.0297
15.103,0.0178,-0.0324,0.0166,0.0435
15.123,-0.0208,-0.0503,-0.0039,0.0557
15.143,-0.0204,-0.0182,-0.0087,0.029
15.163,-0.0201,0.0411,-0.0105,0.0478
15.183,-0.0403,0.0294,0.0108,0.0513
15.203,-0.0338,0.0064,-0.0115,0.037
15.223,0.0237,-0.0083,0.003,0.026
15.243,0.0167,0.0056,0.0019,0.0211
15.263,0.0265,-0.0004,-0.0065,0.029
15.283,-0.0156,-0.0071,-0.0032,0.0192
15.303,-0.0305,-0.0193,0.0111,0.0382
15.323,-0.0091,-0.0174,0.0095,0.0222
15.343,-0.0016,0.0016,-0.0268,0.0269
15.363,0.019,0.0045,-0.012,0.0237
15.383,0.0161,-0.01,-0.0014,0.0227
15.403,0.0109,0.0001,0.0021,0.0113
15.423,0.0129,0.0073,-0.0024,0.0157
15.443,-0.0076,0.0369,0.0123,0.0397
15.463,-0.0308,0.0095,0.0195,0.038
15.483,-0.0234,0.0089,0.0115,0.0285
15.503,-0.0161,-0.0063,-0.0181,0.0261
15.523,0.0219,-0.0124,-0.0242,0.0355
15.543,0.0072,0.0032,-0.0207,0.0229
15.563,0.0334,-0.0054,-0.004,0.0344
15.583,-0.0137,-0.0021,0.0218,0.0263
15.603,0.0006,-0.0114,0.0199,0.0233
15.623,-0.0084,-0.0088,0.0129,0.0204
15.643,-0.0083,-0.0605,-0.0366,0.0717
15.663,-0.0277,-0.0618,-0.0548,0.0872
15.683,-0.0342,0.0319,-0.0704,0.0866
15.703,-0.0404,0.0202,0.0129,0.049
15.723,-0.0991,-0.0912,0.0459,0.1423
15.743,-0.1097,-0.0739,-0.0045,0.1327
15.763,-0.0731,0.0606,-0.038,0.1031
15.783,-0.0165,0.1944,-0.0242,0.1965
15.803,0.0229,0.2149,0.0172,0.2165
15.823,0.0937,0.0072,0.0585,0.1133
15.843,0.1729,-0.1227,0.0781,0.226
15.863,0.2237,-0.0585,0.0785,0.2442
15.883,0.243,0.0039,0.084,0.257
15.903,0.2333,0.019,0.0792,0.2475
15.923,0.1073,-0.0067,0.0071,0.108
15.943,0.0307,0.008,-0.0731,0.0797
15.963,-0.0159,-0.0279,-0.1124,0.1184
15.983,-0.0594,-0.0443,-0.0784,0.1079
16.003,-0.1264,-0.0219,-0.009,0.1283
16.023,-0.1713,-0.0135,0.0444,0.1776
16.043,-0.1785,0.033,0.0365,0.185
16.063,-0.1456,0.0105,-0.0313,0.1496
16.083,-0.1061,0.0161,-0.0564,0.1212
16.103,-0.0897,0.0299,-0.0521,0.1081
16.123,-0.0976,0.003,-0.0166,0.0991
16.143,-0.0985,0.0057,0.0348,0.1052
16.163,-0.1076,-0.03,0.0778,0.1375
16.183,-0.0706,-0.037,0.0544,0.0963
16.203,0.0055,-0.0239,-0.0163,0.0351
16.223,0.0835,-0.0137,-0.059,0.1039
16.243,0.1313,-0.0303,-0.0898,0.1616
16.263,0.1416,-0.0407,-0.0478,0.1553
16.283,0.1351,-0.0047,-0.0021,0.1355
16.303,0.0995,0.0476,0.061,0.126
16.323,0.0396,0.0323,0.0888,0.1024
16.343,0.016,-0.0043,0.0589,0.0618
16.363,0.0234,-0.009,0.0095,0.0273
16.383,0.052,0.0046,-0.0356,0.0635
16.403,0.0366,0.0583,-0.0557,0.0889
16.423,-0.0234,0.0587,-0.0479,0.079
16.443,-0.0634,0.0402,0.0121,0.0771
16.463,-0.1032,-0.0062,0.0562,0.1181
16.483,-0.1426,-0.0003,0.1062,0.1779
16.503,-0.0779,-0.0806,0.0183,0.1153
16.523,0.0226,-0.1082,-0.0783,0.136
16.543,0.0368,-0.0217,0.018,0.0469
16.563,0.0408,0.0514,-0.037,0.0759
16.583,0.0589,0.0724,-0.0931,0.1318
16.603,0.0714,-0.0118,-0.0183,0.0749
