time,wx (rad/s),wy (rad/s),wz (rad/s)
18.1239,0.0,0.0092,0.0
18.1439,0.0,0.01,0.0
18.1639,0.0,0.0089,0.0
18.1839,0.0,0.0,0.0
18.2039,0.0,0.0,0.0
18.2239,0.0,0.0,0.0
18.2439,0.0,0.0,0.0
18.2639,0.0,0.0,0.0
18.2839,0.0,0.0,0.0
18.3039,0.0,0.0094,0.0
18.3239,0.0,0.0,0.0
18.3439,0.0,0.0,0.0
18.3639,0.0,0.0,0.0
18.3839,0.0,0.0,0.0
18.4039,0.0,0.0,0.0
18.4239,0.0,0.0,0.0
18.4439,0.0,0.0,0.0
18.4639,0.0,0.0,0.0
18.4839,0.0,0.01,0.0
18.5039,0.0,0.01,-0.01
18.5239,0.0,0.0038,0.0
18.5439,0.0,-0.01,0.0
18.5639,0.01,-0.01,0.0097
18.5839,0.0,0.0,0.0
18.6039,-0.0041,0.0,0.0
18.6239,0.0,0.0,0.0
18.6439,0.0,0.01,0.0
18.6639,0.0,0.01,0.0
18.6839,0.0,0.0,0.0
18.7039,0.0,-0.008,0.0
18.7239,0.0,-0.0014,0.0
18.7439,0.0,-0.01,0.0
18.7639,0.0,-0.0024,0.0
18.7839,0.0,0.01,0.0
18.8039,0.0,0.01,-0.01
18.8239,0.0,0.0,0.0
18.8439,0.0,-0.01,0.0
18.8639,0.0,0.0,0.0
18.8839,0.0,0.0,0.0
18.9039,0.0,0.0,0.0
18.9239,0.0,0.0,0.0
18.9439,0.0,0.0,0.0
18.9639,0.0,0.0,0.0
18.9839,0.0,0.0,0.0
19.0039,0.0,0.0,0.0
19.0239,0.0,0.0,0.0
19.0439,0.0,0.0,0.0
19.0639,0.0,0.0079,0.0
19.0839,0.0,0.0,0.0
19.1039,0.0,-0.01,0.0
19.1239,0.0,0.0,0.0
19.1439,0.0,0.0,0.0
19.1639,0.0,0.0,0.0
19.1839,0.0,0.0,0.0
19.2039,0.0,0.0,0.0
19.2239,0.0,-0.01,0.0
19.2439,0.0,-0.01,0.0
19.2639,0.0,-0.01,0.0
19.2839,0.0,-0.006,0.0
19.3039,0.0,-0.01,0.0
19.3239,0.0,-0.0081,0.0
19.3439,0.0,0.0,0.0
19.3639,0.0,0.0081,0.0
19.3839,0.0,0.0,-0.01
19.4039,0.0,0.0,-0.01
19.4239,0.0,0.0,0.0
