time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.946,0.0154,-0.02,-0.0058,0.0285
14.966,0.0273,-0.0035,0.0106,0.031
14.986,0.0024,-0.0144,0.0272,0.0311
15.006,0.0142,-0.0064,0.0118,0.02
15.026,0.0275,0.0133,-0.0134,0.0337
15.046,0.0165,0.0063,-0.0175,0.0251
15.066,-0.0355,0.009,0.0034,0.0386
15.086,-0.006,-0.001,0.0205,0.0233
15.106,0.0075,0.0074,0.01,0.0159
15.126,0.0239,0.0018,-0.0095,0.0263
15.146,0.0104,-0.0103,-0.0065,0.0166
15.166,-0.0086,-0.01,0.0021,0.0131
15.186,-0.0086,-0.0119,0.004,0.0148
15.206,-0.0196,0.005,-0.0102,0.0226
15.226,-0.0035,0.0325,0.0231,0.0417
15.246,0.0151,0.0178,0.0048,0.0254
15.266,0.0156,-0.003,0.0015,0.0182
15.286,0.011,-0.0183,-0.0129,0.026
15.306,0.0089,-0.0525,-0.005,0.0534
15.326,-0.006,-0.0343,-0.0298,0.0457
15.346,-0.028,0.0158,0.0085,0.0368
15.366,-0.0279,0.0533,0.043,0.0741
15.386,0.0147,0.055,0.0221,0.0619
15.406,0.0211,0.0097,0.0045,0.0252
15.426,0.0311,0.0119,-0.0226,0.0419
15.446,0.0055,0.0163,-0.0181,0.0257
15.466,-0.014,0.0114,0.0103,0.0226
15.486,-0.018,-0.0329,0.0248,0.0466
15.506,-0.0025,-0.0521,0.0045,0.0536
15.526,0.0138,-0.0316,-0.0001,0.0347
15.546,0.0192,0.0068,-0.0142,0.0265
15.566,-0.005,0.0256,-0.006,0.0269
15.586,-0.0218,-0.0078,0.0056,0.024
15.606,0.0027,-0.0267,-0.0014,0.027
15.626,-0.012,0.0026,0.008,0.0144
15.646,-0.0398,0.0367,-0.021,0.0581
15.666,-0.032,0.0472,-0.0212,0.061
15.686,-0.0223,-0.017,0.0631,0.0712
15.706,0.0394,-0.0181,-0.0589,0.0755
15.726,0.0102,-0.0046,0.0009,0.0123
15.746,0.0248,-0.0086,0.013,0.0297
15.766,0.0355,-0.0087,0.0093,0.0379
15.786,0.0305,-0.0068,0.0115,0.0333
15.806,0.0059,0.0171,0.0017,0.019
15.826,-0.022,0.0232,-0.0005,0.0329
15.846,-0.0256,0.0162,-0.0,0.0325
15.866,0.0186,0.0168,0.0101,0.027
15.886,0.0442,-0.0445,-0.0061,0.0637
15.906,0.0174,-0.0189,-0.0032,0.0262
15.926,-0.0062,0.0141,-0.0054,0.0185
15.946,-0.0278,0.0414,0.0254,0.0561
15.966,-0.0461,0.0327,0.0111,0.0577
15.986,-0.0416,0.0063,-0.0107,0.045
16.006,-0.0082,-0.0065,-0.0041,0.0147
16.026,0.0307,-0.0024,-0.0027,0.0329
16.046,0.0452,0.0095,0.0085,0.0468
16.066,0.0135,-0.0127,0.0096,0.0245
16.086,0.0007,-0.0506,0.0126,0.0523
16.106,-0.0154,-0.0318,-0.0167,0.0391
16.126,-0.0295,0.0218,-0.0235,0.046
16.146,-0.037,0.0494,0.0111,0.0646
16.166,-0.0296,0.0596,0.0314,0.074
16.186,0.0028,0.0205,0.0229,0.0318
16.206,0.0367,-0.0028,0.0004,0.0366
16.226,0.033,0.0045,-0.0151,0.0371
16.246,0.035,0.0042,0.0086,0.0367
16.266,0.0104,-0.0051,0.0092,0.0183
16.286,-0.0249,-0.0237,0.002,0.0374
16.306,-0.0366,-0.0279,-0.006,0.0466
16.326,-0.0185,0.0159,-0.0067,0.0256
16.346,-0.0259,0.0414,-0.0088,0.0501
16.366,0.0162,0.003,0.0154,0.0235
16.386,0.0087,-0.0011,0.0033,0.0103
16.406,-0.0035,-0.026,-0.0166,0.0314
16.426,-0.0118,0.0019,-0.0226,0.0271
16.446,-0.0178,0.0172,-0.0022,0.0248
16.466,-0.0085,0.0202,0.0125,0.0255
16.486,-0.0098,0.023,0.0126,0.0278
16.506,0.0139,-0.0035,-0.0006,0.0143
16.526,0.0166,-0.0039,-0.0177,0.0252
16.546,0.0232,-0.0044,-0.0042,0.0263
16.566,-0.0043,0.0014,0.0107,0.0221
16.586,-0.0115,-0.011,0.0112,0.0205
16.606,0.0024,0.0069,-0.0135,0.0171
16.626,0.0147,0.0045,-0.0077,0.0218
16.646,0.0,-0.0244,0.0003,0.0243
16.666,-0.0107,-0.0127,-0.0122,0.021
16.686,-0.021,-0.0033,0.0071,0.0238
16.706,0.0123,-0.0018,0.0081,0.0163
16.726,-0.0079,0.0133,-0.001,0.0159
16.746,-0.0207,0.007,-0.0008,0.0241
16.766,-0.0103,-0.0097,-0.0055,0.0168
16.786,-0.0119,0.0019,-0.0031,0.0147
16.806,-0.0054,0.0055,0.0011,0.0082
16.826,0.0084,-0.0042,0.0076,0.0125
16.846,-0.0041,-0.0027,0.0108,0.0136
16.866,0.0055,0.009,-0.0116,0.0152
16.886,0.0136,0.0134,-0.0064,0.0259
16.906,0.0105,-0.0022,-0.0187,0.0236
16.926,0.0176,-0.0156,0.0077,0.0247
16.946,0.0101,-0.0191,-0.004,0.0243
16.966,-0.0073,0.0244,-0.0004,0.028
16.986,0.0017,0.0087,-0.0031,0.0095
17.006,-0.0131,-0.0026,-0.0033,0.0143
17.026,-0.018,0.004,0.0127,0.0225
17.046,0.0109,-0.0033,0.0112,0.0159
17.066,0.0092,0.0046,-0.0135,0.0198
17.086,0.0245,-0.0081,-0.0145,0.0307
17.106,-0.0023,-0.0197,0.016,0.0258
17.126,0.0091,0.0059,0.0022,0.0111
17.146,-0.0154,-0.0048,-0.0131,0.0217
17.166,0.0029,0.0011,0.0024,0.0051
17.186,0.0116,0.0046,0.005,0.015
17.206,-0.0132,0.0307,0.0297,0.0451
17.226,-0.0171,-0.0054,0.0256,0.0316
17.246,0.0031,-0.0249,-0.0283,0.0383
17.266,-0.0013,-0.0494,-0.0113,0.0508
17.286,0.0095,-0.0153,-0.0163,0.0243
17.306,0.0028,0.0289,0.0163,0.0343
17.326,-0.013,0.0353,0.0228,0.0446
17.346,-0.0196,0.0408,0.0039,0.0457
17.366,0.0101,0.0116,0.0072,0.019
17.386,-0.0025,-0.0038,-0.0166,0.0178
17.406,0.0219,-0.0091,-0.0108,0.0259
17.426,0.0075,-0.0174,0.0008,0.019
17.446,-0.0096,-0.0359,0.0105,0.0387
17.466,-0.0122,-0.01,-0.0003,0.0164
17.486,-0.0214,0.0059,-0.0077,0.0246
17.506,-0.0099,0.0072,0.005,0.0139
17.526,0.005,0.0022,0.0197,0.0213
17.546,0.0026,0.0063,-0.0005,0.0087
17.566,-0.0052,-0.0225,0.0132,0.0269
17.586,-0.0196,0.0042,-0.0176,0.0283
17.606,-0.0036,0.0069,-0.0034,0.0086
17.626,0.0152,0.0126,0.0032,0.0208
17.646,0.0033,0.0024,0.01,0.0113
17.666,-0.0101,-0.0059,-0.008,0.0269
17.686,-0.0123,0.0039,-0.0094,0.0161
17.706,0.0111,-0.0008,0.0021,0.0183
17.726,0.0114,0.0082,-0.0011,0.0154
17.746,0.0054,0.0088,0.0164,0.0191
17.766,-0.0119,-0.0104,0.0185,0.0269
17.786,-0.006,-0.0016,0.0009,0.008
17.806,0.0075,-0.0059,-0.0024,0.0132
17.826,-0.0024,-0.0038,0.0114,0.0201
17.846,0.0079,-0.0034,-0.0073,0.0143
17.866,0.0093,0.0005,0.0003,0.0099
17.886,-0.013,-0.0022,0.0014,0.0164
17.906,0.0013,-0.0135,0.0094,0.0189
17.926,0.0014,0.018,-0.0046,0.0196
17.946,-0.0174,0.0064,-0.001,0.0233
17.966,-0.0247,0.0099,-0.0043,0.0272
17.986,-0.0297,0.0047,-0.0128,0.0329
18.006,-0.0081,0.0096,0.0042,0.0131
18.026,0.0347,-0.0145,0.0026,0.0386
18.046,0.0271,-0.022,-0.0227,0.042
18.066,-0.0091,0.0055,-0.0032,0.0145
18.086,-0.0117,0.0112,-0.0068,0.0182
18.106,-0.0098,0.0106,0.0064,0.0163
18.126,-0.0131,-0.0092,0.0151,0.0222
18.146,0.0245,0.0067,-0.0082,0.0311
18.166,0.0359,0.0012,0.0093,0.0367
18.186,0.0282,0.0038,-0.0015,0.0298
18.206,-0.0235,-0.0278,-0.0001,0.0367
18.226,0.0077,-0.0175,0.0118,0.0321
18.246,0.0226,0.0048,0.0051,0.024
18.266,0.0243,0.0424,0.0091,0.0506
18.286,-0.0132,0.023,-0.0068,0.0275
18.306,-0.0241,-0.0141,0.0007,0.0286
18.326,-0.0181,-0.0388,-0.0234,0.0491
18.346,-0.0209,-0.0098,-0.0321,0.0394
18.366,-0.0279,0.0325,0.0237,0.0492
18.386,-0.002,0.0487,0.0443,0.0673
18.406,-0.0028,0.0316,0.0012,0.0318
18.426,-0.002,0.0099,-0.0069,0.0135
18.446,0.0214,-0.0231,-0.0179,0.0374
18.466,0.0342,-0.0075,-0.0333,0.0494
18.486,0.0119,-0.0278,0.0133,0.0345
18.506,0.0164,-0.041,0.0089,0.0453
18.526,-0.004,-0.0123,0.0072,0.0161
18.546,-0.0148,0.0046,-0.0021,0.0162
18.566,-0.0056,0.0206,-0.0049,0.0231
18.586,-0.008,0.0257,0.0012,0.0285
18.606,0.0263,-0.0189,0.0074,0.0349
18.626,0.0217,-0.0127,-0.0002,0.0254
18.646,-0.0032,-0.0014,-0.0011,0.0047
18.666,-0.0319,0.0266,-0.0119,0.0434
18.686,-0.0338,0.0052,-0.0041,0.035
18.706,-0.0118,0.0249,0.001,0.03
18.726,-0.0048,-0.0085,0.001,0.0151
18.746,0.0153,0.0169,-0.0072,0.0244
18.766,0.0161,-0.0112,-0.0079,0.0223
18.786,-0.019,-0.0094,0.0049,0.0258
18.806,-0.0138,-0.0157,0.0145,0.026
18.826,0.0101,-0.0075,0.0005,0.0132
18.846,0.0032,0.0091,-0.0028,0.0143
18.866,0.0067,0.0057,-0.0079,0.0203
18.886,-0.0067,0.0092,-0.0002,0.0171
18.906,-0.0011,-0.0042,0.0082,0.0135
18.926,0.0024,0.0067,-0.0136,0.0152
18.946,-0.0008,0.0003,0.0005,0.0041
18.966,-0.0213,0.0278,-0.0067,0.0379
18.986,-0.0037,0.0084,-0.0023,0.0118
19.006,0.0016,0.0103,-0.0049,0.0136
19.026,0.0031,-0.0044,0.0052,0.009
19.046,-0.0068,-0.0087,0.003,0.0119
19.066,-0.0008,0.0166,0.0006,0.0221
19.086,0.006,-0.0053,-0.0135,0.0193
19.106,0.007,-0.0156,-0.0133,0.0221
19.126,-0.0144,-0.0195,0.005,0.0248
19.146,-0.0199,0.0015,-0.0048,0.0235
19.166,-0.012,0.0218,0.0017,0.0252
19.186,0.0091,0.0231,0.0197,0.0321
19.206,0.007,-0.004,0.0049,0.0103
19.226,0.0245,-0.001,0.0091,0.026
19.246,0.0066,-0.0502,-0.017,0.0535
19.266,0.0148,-0.0348,-0.0294,0.0484
19.286,-0.0207,0.0163,0.007,0.0295
19.306,-0.0127,0.0298,0.0219,0.0398
19.326,-0.0186,0.046,-0.0046,0.05
19.346,-0.0339,0.0323,-0.0008,0.0496
19.366,-0.0161,0.0023,-0.0113,0.0198
19.386,0.0098,-0.0131,-0.0378,0.0418
19.406,0.025,-0.0194,-0.0056,0.0324
19.426,0.0069,-0.0283,0.0209,0.036
19.446,-0.0141,-0.0095,0.0097,0.0267
19.466,-0.0011,-0.0148,-0.0159,0.0229
19.486,0.0187,0.0097,-0.0039,0.0216
19.506,0.0132,0.0049,0.008,0.0168
19.526,0.0099,-0.0098,0.0083,0.0162
19.546,-0.0094,0.0257,-0.0177,0.0329
19.566,-0.017,0.0094,0.0072,0.0207
19.586,-0.0009,0.0037,0.0171,0.0205
19.606,-0.009,0.0025,-0.0115,0.0159
19.626,0.0027,0.0125,-0.0118,0.0245
19.646,-0.0151,0.0044,0.0033,0.0192
19.666,0.0282,-0.0082,-0.004,0.0307
19.686,0.0333,-0.0128,0.002,0.0394
19.706,0.0179,-0.0038,0.0115,0.0217
19.726,0.0058,0.001,0.0018,0.0106
19.746,-0.0086,0.0102,-0.0034,0.015
19.766,0.002,0.013,0.0143,0.0245
19.786,0.0074,0.0189,0.0138,0.0278
19.806,-0.0099,-0.0013,0.0081,0.0173
19.826,0.0206,-0.0012,0.0013,0.0214
19.846,0.0201,-0.0176,-0.0026,0.0268
19.866,-0.0034,0.0042,0.0003,0.0052
19.886,0.0192,-0.0068,-0.0042,0.0217
19.906,0.0152,-0.0209,-0.0115,0.0342
19.926,-0.0028,-0.005,-0.002,0.0075
19.946,-0.0247,0.0014,-0.0055,0.025
19.966,-0.0576,0.0188,-0.0093,0.0614
19.986,-0.0357,0.036,0.0002,0.0513
20.006,-0.0024,0.0051,0.0077,0.0105
20.026,0.0393,-0.0055,-0.001,0.0392
20.046,0.0593,-0.0153,-0.0044,0.0621
20.066,0.065,-0.0363,0.0198,0.0769
20.086,0.0351,-0.05,0.0078,0.0628
20.106,-0.0425,-0.0103,-0.0119,0.0462
20.126,-0.0667,0.0303,0.0064,0.074
20.146,-0.0309,0.0901,0.0091,0.096
20.166,0.0251,0.0489,0.0285,0.0625
20.186,0.0429,-0.0087,-0.0146,0.046
20.206,0.0512,-0.0251,-0.0155,0.059
20.226,-0.0141,-0.0006,-0.03,0.0344
20.246,-0.0429,-0.0004,0.0033,0.0441
20.266,-0.0331,-0.0148,0.0185,0.0411
20.286,-0.0208,-0.0371,0.0143,0.0451
20.306,-0.0186,-0.0349,-0.005,0.0397
20.326,0.0157,0.0098,-0.0139,0.0237
20.346,0.0191,0.0191,-0.0082,0.0292
20.366,0.0225,0.0064,0.0302,0.0382
20.386,-0.0053,0.0239,0.0104,0.027
20.406,-0.0274,0.0078,0.0114,0.032
20.426,0.0088,0.014,-0.0173,0.0331
20.446,0.0178,-0.0027,-0.0149,0.0278
20.466,0.0015,-0.0082,0.0097,0.0152
20.486,-0.0078,-0.0035,-0.0141,0.0171
20.506,0.014,0.0064,-0.0234,0.0306
20.526,-0.0002,0.0288,-0.0136,0.032
20.546,0.006,0.0196,0.0262,0.0354
20.566,0.0026,-0.0221,-0.0035,0.023
20.586,0.007,-0.0403,-0.0189,0.045
20.606,-0.0123,-0.0156,-0.0131,0.0261
20.626,-0.0227,0.0126,0.0237,0.0349
20.646,-0.0344,0.0193,0.0124,0.0412
20.666,-0.0421,0.0078,-0.0116,0.0445
20.686,0.0072,-0.0166,-0.0211,0.0277
20.706,-0.0201,-0.0765,0.0043,0.0797
20.726,-0.0157,-0.0203,-0.0206,0.0346
20.746,-0.0166,-0.0066,0.0172,0.0247
20.766,-0.0728,-0.0259,-0.0047,0.0772
20.786,-0.105,0.0195,-0.0026,0.1069
20.806,-0.0871,0.0085,-0.011,0.0883
20.826,-0.0386,-0.0067,-0.0518,0.0652
20.846,0.0086,0.0041,-0.0452,0.0465
20.866,0.0817,0.0297,-0.0239,0.0908
20.886,0.1143,0.0058,0.0207,0.1166
20.906,0.0614,0.0,0.045,0.0765
20.926,0.0021,0.0169,0.0279,0.033
20.946,0.0083,0.0339,0.0257,0.0435
20.966,0.0454,-0.0024,0.0214,0.0509
20.986,0.0963,0.015,0.0159,0.0987
21.006,0.1097,0.0363,0.0341,0.1208
21.026,0.1003,0.0208,0.033,0.1074
21.046,0.0605,0.005,0.019,0.0641
21.066,0.0317,-0.0007,-0.014,0.035
21.086,-0.0048,-0.008,-0.0142,0.0172
21.106,-0.0173,-0.0122,-0.0163,0.0272
21.126,-0.0512,-0.0358,0.0203,0.0662
21.146,-0.0647,-0.0354,-0.0126,0.0751
21.166,-0.0807,-0.0368,-0.0357,0.0958
21.186,-0.0777,-0.003,-0.0466,0.0906
21.206,-0.0665,-0.0103,-0.0528,0.0855
21.226,-0.0801,0.0556,-0.0026,0.0977
21.246,-0.0608,0.021,-0.0079,0.065
21.266,-0.0507,-0.0169,-0.0183,0.0569
21.286,-0.0084,-0.0429,-0.0168,0.0494
21.306,-0.0184,-0.0688,-0.0182,0.074
21.326,0.0089,-0.0441,-0.0159,0.0482
21.346,0.0292,-0.0128,0.0157,0.0367
21.366,0.0569,0.0298,0.0419,0.0767
21.386,0.0665,0.0442,0.0262,0.0852
21.406,0.054,0.0435,0.0328,0.078
21.426,0.0418,0.0326,-0.0069,0.0537
21.446,0.055,0.056,-0.0547,0.0972
21.466,0.0703,-0.014,0.0774,0.1061
21.486,0.0138,0.0059,0.0386,0.0452
21.506,-0.0535,-0.0332,-0.0047,0.0628
21.526,-0.0417,-0.0371,-0.0122,0.0575
21.546,-0.0216,-0.0222,-0.0057,0.0324
21.566,0.0075,-0.0143,-0.0028,0.0163
21.586,0.0046,0.0117,-0.0207,0.0297
21.606,0.0011,-0.0058,-0.0256,0.0267
21.626,-0.0086,0.0511,-0.0547,0.0756
21.646,0.0051,0.0177,0.0295,0.035
21.666,-0.0218,-0.031,-0.0153,0.041
21.686,-0.0251,-0.0177,0.0046,0.0315
21.706,-0.045,-0.0577,-0.0007,0.0735
21.726,-0.0427,0.0213,0.0146,0.0513
21.746,-0.0118,0.0088,-0.0125,0.0218
21.766,0.0156,-0.0235,-0.0015,0.0313
21.786,0.0184,0.0064,0.0195,0.0288
21.806,0.0127,-0.0197,-0.0133,0.0349
21.826,0.0425,-0.0328,0.0003,0.0572
21.846,0.0022,0.0199,0.0004,0.0209
21.866,0.0112,0.0593,0.0388,0.0717
21.886,0.0624,0.0943,0.0427,0.1213
21.906,0.0453,-0.1105,-0.0466,0.1286
21.926,0.0039,-0.0402,-0.0591,0.0736
21.946,-0.0899,0.0631,-0.015,0.1113
21.966,-0.0971,0.1356,0.0596,0.1769
21.986,-0.0545,0.0808,0.1402,0.1709
22.006,0.0215,-0.0117,0.0628,0.0734
22.026,0.135,0.1909,-0.003,0.2364
22.046,0.0883,-0.1238,-0.0229,0.1545
22.066,0.095,-0.1397,0.001,0.1703
22.086,0.1021,-0.0964,-0.0712,0.1579
22.106,0.0157,-0.3056,-0.0614,0.3157
22.126,-0.0871,0.0315,0.0692,0.1162
22.146,-0.1133,0.1141,0.0424,0.1671
22.166,-0.0835,-0.0699,-0.0244,0.1122
22.186,-0.0211,-0.032,-0.0783,0.0918
22.206,-0.0171,0.1152,-0.0148,0.1185
22.226,-0.013,0.1037,-0.0054,0.1048
22.246,-0.0345,-0.0092,-0.0162,0.0441
22.266,-0.0318,-0.0491,-0.0427,0.0727
22.286,-0.0015,-0.0211,-0.0357,0.0416
